date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:37	60471/60471	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-ec37%22	https://layerdrops.com/notechhtml/main-html/index-dark.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index-dark.html	(from )
17:51:38	50/50	---MCZ	200	added ('OK')	text/plain	date:Sat,%2028%20Oct%202023%2012:21:37%20GMT	https://layerdrops.com/robots.txt		(from )
17:51:38	34238/34238	---M--	200	added ('OK')	image/png	etag:%2261faa7c8-85be%22	https://layerdrops.com/notechhtml/main-html/assets/images/favicons/apple-touch-icon.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/favicons/apple-touch-icon.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:39	2628/2628	---M--	200	added ('OK')	image/png	etag:%2261faa7c8-a44%22	https://layerdrops.com/notechhtml/main-html/assets/images/favicons/favicon-32x32.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/favicons/favicon-32x32.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:40	998/998	---M--	200	added ('OK')	image/png	etag:%2261faa7c8-3e6%22	https://layerdrops.com/notechhtml/main-html/assets/images/favicons/favicon-16x16.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/favicons/favicon-16x16.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:41	263/263	---M--	200	added ('OK')	text/html	etag:%22107-5d70af2a38200%22	https://layerdrops.com/notechhtml/main-html/assets/images/favicons/site.webmanifest	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/favicons/site.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:43	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:21:42%20GMT	https://fonts.gstatic.com/	/home/tp/websites/braino/fonts.gstatic.com/index.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:43	2205/2205	---MC-	200	added ('OK')	text/css	date:Sat,%2028%20Oct%202023%2012:21:42%20GMT	https://fonts.googleapis.com/css2?family=Kumbh+Sans:wght@100;200;300;400;500;600;700;800;900&display=swap	/home/tp/websites/braino/fonts.googleapis.com/css22ca8.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:43	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:21:42%20GMT	https://fonts.googleapis.com/	/home/tp/websites/braino/fonts.googleapis.com/index.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:44	154875/154875	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d56-25cfb%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/bootstrap/css/bootstrap.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/bootstrap/css/bootstrap.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:45	87493/87493	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d54-155c5%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/animate/animate.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/animate/animate.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:46	26263/26263	---MCZ	200	added ('OK')	text/css	etag:W/%2261faa6fa-6697%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/animate/custom-animate.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/animate/custom-animate.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:47	59348/59348	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d58-e7d4%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/fontawesome/css/all.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:48	335/335	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d5c-14f%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jarallax/jarallax.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jarallax/jarallax.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:49	7302/7302	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d5e-1c86%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:50	4040/4040	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d62-fc8%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/nouislider/nouislider.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/nouislider/nouislider.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:51	1421/1421	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d62-58d%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/nouislider/nouislider.pips.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/nouislider/nouislider.pips.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:52	3116/3116	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d62-c2c%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/odometer/odometer.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/odometer/odometer.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:53	13689/13689	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d66-3579%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/swiper/swiper.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/swiper/swiper.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:54	2400/2400	---MCZ	200	added ('OK')	text/css	etag:W/%226202ab9a-960%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-icons/style.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:55	968/968	---MCZ	200	added ('OK')	text/css	etag:W/%22635071e4-3c8%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/notech-two-icons/style.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:56	2058/2058	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d68-80a%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/tiny-slider/tiny-slider.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:57	302/302	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d64-12e%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/stylesheet.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/reey-font/stylesheet.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:58	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d64-d17%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:51:59	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d64-3f5%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.theme.default.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/owl-carousel/owl.theme.default.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:00	3884/3884	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d58-f2c%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/bxslider/jquery.bxslider.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:01	11832/11832	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d56-2e38%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:02	9459/9459	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d68-24f3%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/vegas/vegas.min.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/vegas/vegas.min.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:03	33549/33549	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d62-830d%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/jquery-ui/jquery-ui.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:04	4071/4071	---MCZ	200	added ('OK')	text/css	etag:W/%2261dd5d68-fe7%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/timepicker/timePicker.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/timepicker/timePicker.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:05	261785/261785	---MCZ	200	added ('OK')	text/css	etag:W/%226350718c-3fe99%22	https://layerdrops.com/notechhtml/main-html/assets/css/notech.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/css/notech.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:06	35120/35120	---MCZ	200	added ('OK')	text/css	etag:W/%2263444cca-8930%22	https://layerdrops.com/notechhtml/main-html/assets/css/notech-responsive.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/css/notech-responsive.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:07	5767/5767	---MCZ	200	added ('OK')	text/css	etag:W/%226210101c-1687%22	https://layerdrops.com/notechhtml/main-html/assets/css/notech-dark.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/css/notech-dark.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:08	2891/2891	---MCZ	200	added ('OK')	text/css	etag:W/%226202d258-b4b%22	https://layerdrops.com/notechhtml/main-html/assets/vendors/toolbar/css/toolbar.css	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/vendors/toolbar/css/toolbar.css	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:08	7275/7275	---M--	200	added ('OK')	image/png	etag:%2261fafbea-1c6b%22	https://layerdrops.com/notechhtml/main-html/assets/images/loader.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/loader.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:10	88210/88210	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-15892%22	https://layerdrops.com/notechhtml/main-html/index.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:10	6418/6418	---M--	200	added ('OK')	image/png	etag:%2261e890e4-1912%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/logo-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/logo-1.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:11	6308/6308	---M--	200	added ('OK')	image/png	etag:%2261eec290-18a4%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/logo-2.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/logo-2.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:12	49782/49782	---M--	200	added ('OK')	image/jpeg	etag:%2261fd819a-c276%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-1.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-1.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:14	53205/53205	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-cfd5%22	https://layerdrops.com/notechhtml/main-html/index-one-page.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index-one-page.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:14	55701/55701	---M--	200	added ('OK')	image/jpeg	etag:%2261fd81b8-d995%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-2.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-2.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:16	99629/99629	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-1852d%22	https://layerdrops.com/notechhtml/main-html/index2.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index2.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:17	61180/61180	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-eefc%22	https://layerdrops.com/notechhtml/main-html/index2-one-page.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index2-one-page.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:17	43437/43437	---M--	200	added ('OK')	image/jpeg	etag:%2261fd81d6-a9ad%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-3.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-3.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:19	92100/92100	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-167c4%22	https://layerdrops.com/notechhtml/main-html/index3.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index3.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:20	55638/55638	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-d956%22	https://layerdrops.com/notechhtml/main-html/index3-one-page.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/index3-one-page.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:20	18712/18712	---M--	200	added ('OK')	image/jpeg	etag:%226202df4e-4918%22	https://layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-4.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/resources/megamenu-box-img-4.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:22	50875/50875	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-c6bb%22	https://layerdrops.com/notechhtml/main-html/about.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/about.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:23	44886/44886	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-af56%22	https://layerdrops.com/notechhtml/main-html/team.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/team.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:24	30060/30060	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-756c%22	https://layerdrops.com/notechhtml/main-html/team-carousel.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/team-carousel.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:25	45464/45464	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b198%22	https://layerdrops.com/notechhtml/main-html/team-details.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/team-details.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:26	44177/44177	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-ac91%22	https://layerdrops.com/notechhtml/main-html/pricing.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/pricing.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:27	42137/42137	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-a499%22	https://layerdrops.com/notechhtml/main-html/testimonial.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/testimonial.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:28	30544/30544	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-7750%22	https://layerdrops.com/notechhtml/main-html/testimonials-carousel.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/testimonials-carousel.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:29	39118/39118	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-98ce%22	https://layerdrops.com/notechhtml/main-html/gallery.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/gallery.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:30	28333/28333	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-6ead%22	https://layerdrops.com/notechhtml/main-html/gallery-carousel.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/gallery-carousel.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:31	85848/85848	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-14f58%22	https://layerdrops.com/notechhtml/main-html/faq.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/faq.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:32	34286/34286	---MCZ	200	added ('OK')	text/html	etag:W/%2263507210-85ee%22	https://layerdrops.com/notechhtml/main-html/404.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/404.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:33	55993/55993	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-dab9%22	https://layerdrops.com/notechhtml/main-html/services.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/services.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:34	29724/29724	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-741c%22	https://layerdrops.com/notechhtml/main-html/services2.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/services2.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:35	36052/36052	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-8cd4%22	https://layerdrops.com/notechhtml/main-html/services3.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/services3.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:36	35242/35242	---MCZ	200	added ('OK')	text/html	etag:W/%22635072c8-89aa%22	https://layerdrops.com/notechhtml/main-html/services4.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/services4.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:37	30052/30052	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-7564%22	https://layerdrops.com/notechhtml/main-html/service2-carousel.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/service2-carousel.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:38	45836/45836	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b30c%22	https://layerdrops.com/notechhtml/main-html/product-development.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/product-development.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:39	47529/47529	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b9a9%22	https://layerdrops.com/notechhtml/main-html/ui-ux-designing.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/ui-ux-designing.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:40	45829/45829	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b305%22	https://layerdrops.com/notechhtml/main-html/digital-marketing.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/digital-marketing.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:41	47541/47541	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b9b5%22	https://layerdrops.com/notechhtml/main-html/content-management.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/content-management.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:42	45813/45813	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b2f5%22	https://layerdrops.com/notechhtml/main-html/data-analysis.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/data-analysis.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:43	40509/40509	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-9e3d%22	https://layerdrops.com/notechhtml/main-html/projects-page-1.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/projects-page-1.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:44	29487/29487	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-732f%22	https://layerdrops.com/notechhtml/main-html/project-carousel-1.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/project-carousel-1.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:45	38960/38960	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-9830%22	https://layerdrops.com/notechhtml/main-html/projects-page-2.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/projects-page-2.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:46	28068/28068	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-6da4%22	https://layerdrops.com/notechhtml/main-html/project-carousel-2.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/project-carousel-2.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:47	46195/46195	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b473%22	https://layerdrops.com/notechhtml/main-html/project-details.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/project-details.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:48	53225/53225	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-cfe9%22	https://layerdrops.com/notechhtml/main-html/products.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/products.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:49	45179/45179	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-b07b%22	https://layerdrops.com/notechhtml/main-html/product-details.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/product-details.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:50	38420/38420	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-9614%22	https://layerdrops.com/notechhtml/main-html/cart.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/cart.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:51	49472/49472	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-c140%22	https://layerdrops.com/notechhtml/main-html/checkout.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/checkout.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:52	43909/43909	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-ab85%22	https://layerdrops.com/notechhtml/main-html/blog.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/blog.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:53	30449/30449	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-76f1%22	https://layerdrops.com/notechhtml/main-html/blog-carousel.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/blog-carousel.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:54	49567/49567	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-c19f%22	https://layerdrops.com/notechhtml/main-html/blog-sidebar.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/blog-sidebar.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:55	33694/33694	---MCZ	200	added ('OK')	text/html	etag:W/%2263507254-839e%22	https://layerdrops.com/notechhtml/main-html/blog-sidebar-left.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/blog-sidebar-left.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:56	47950/47950	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-bb4e%22	https://layerdrops.com/notechhtml/main-html/blog-details.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/blog-details.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:57	39664/39664	---MCZ	200	added ('OK')	text/html	etag:W/%2263507234-9af0%22	https://layerdrops.com/notechhtml/main-html/contact.html	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/contact.html	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:57	2079/2079	---M--	200	added ('OK')	image/png	etag:%2261ee6eb2-81f%22	https://layerdrops.com/notechhtml/main-html/assets/images/icon/main-menu-icon-comment.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/icon/main-menu-icon-comment.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:59	177585/177585	---M--	200	added ('OK')	image/jpeg	etag:%226202aac6-2b5b1%22	https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-1.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-1.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:52:59	2649/2649	---M--	200	added ('OK')	image/png	etag:%226202ab24-a59%22	https://layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-1.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-1.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:53:00	11213/11213	---M--	200	added ('OK')	image/png	etag:%226202ab2c-2bcd%22	https://layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-2.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-2.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:53:01	747/747	---M--	200	added ('OK')	image/png	etag:%226202ab2c-2eb%22	https://layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-3.png	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/shapes/main-slider-shape-3.png	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:53:03	187538/187538	---M--	200	added ('OK')	image/jpeg	etag:%226202aac6-2dc92%22	https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-2.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-2.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
17:53:04	168689/168689	---M--	200	added ('OK')	image/jpeg	etag:%226202aac6-292f1%22	https://layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-3.jpg	/home/tp/websites/braino/layerdrops.com/notechhtml/main-html/assets/images/backgrounds/main-slider-1-3.jpg	(from https://layerdrops.com/notechhtml/main-html/index-dark.html)
